Launch_ID,City,Store_ID,Planned_Launch_Date,Owner,Onboarding_Status,Tech_Setup_Status,Testing_Status,Inventory_Readiness,Staffing_Readiness,SOP_Checklist,Expected_Daily_Orders,Planned_Capacity,Readiness_%,Capacity_Utilization_%,Primary_Blocker,Launch_Status,Days_to_or_Past_Launch
LCH12135,Chennai,ST986,2026-04-17,Ops-E,Complete,Complete,Passed,Ready,Pending,Complete,513,596,83,86.1,Staffing,Delayed,-95
LCH12136,Delhi NCR,ST649,2025-07-18,Ops-D,Complete,Complete,Pending,Pending,Ready,Complete,624,916,67,68.1,Testing,Delayed,-368
LCH12137,Hyderabad,ST442,2026-03-02,Ops-B,Complete,Complete,Passed,Ready,Ready,Pending,1172,1018,83,115.1,SOP,Delayed,-141
LCH12138,Kolkata,ST939,2026-05-07,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,915,1388,100,65.9,None,Go-Live Ready,-75
LCH12139,Mumbai,ST507,2025-05-22,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,751,477,83,157.4,SOP,Delayed,-425
LCH12140,Pune,ST525,2025-11-09,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,461,1331,100,34.6,None,Go-Live Ready,-254
LCH12141,Mumbai,ST844,2025-06-14,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,738,1482,100,49.8,None,Go-Live Ready,-402
LCH12142,Ahmedabad,ST193,2025-11-10,Ops-A,Complete,Pending,Pending,Ready,Ready,Complete,1393,310,67,449.4,Tech Setup,Delayed,-253
LCH12143,Hyderabad,ST948,2025-01-21,Ops-B,Complete,Complete,Passed,Ready,Pending,Complete,492,1084,83,45.4,Staffing,Delayed,-546
LCH12144,Kolkata,ST714,2025-03-23,Ops-C,Complete,Complete,Passed,Ready,Ready,Pending,1055,710,83,148.6,SOP,Delayed,-485
LCH12145,Delhi NCR,ST512,2025-05-11,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1267,1191,100,106.4,Capacity,Go-Live Ready,-436
LCH12146,Bengaluru,ST532,2025-11-01,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1306,906,100,144.2,Capacity,Go-Live Ready,-262
LCH12147,Kolkata,ST778,2026-01-06,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,321,454,83,70.7,SOP,Delayed,-196
LCH12148,Kolkata,ST259,2026-01-19,Ops-B,Complete,Complete,Passed,Pending,Ready,Complete,775,1438,83,53.9,Inventory,Delayed,-183
LCH12149,Bengaluru,ST114,2026-03-21,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1182,898,100,131.6,Capacity,Go-Live Ready,-122
LCH12150,Jaipur,ST473,2026-03-01,Ops-A,Complete,Complete,Failed,Ready,Ready,Complete,831,1123,83,74.0,Testing,Delayed,-142
LCH12151,Delhi NCR,ST325,2025-06-10,Ops-D,Pending,Complete,Passed,Ready,Ready,Complete,1494,649,83,230.2,Onboarding,Delayed,-406
LCH12152,Chennai,ST605,2025-06-27,Ops-A,Pending,Complete,Passed,Ready,Ready,Complete,1271,1421,83,89.4,Onboarding,Delayed,-389
LCH12153,Mumbai,ST173,2026-05-05,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1342,1242,100,108.1,Capacity,Go-Live Ready,-77
LCH12154,Pune,ST349,2025-11-23,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,460,318,100,144.7,Capacity,Go-Live Ready,-240
LCH12155,Kolkata,ST611,2025-10-16,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1063,612,100,173.7,Capacity,Go-Live Ready,-278
LCH12156,Ahmedabad,ST703,2025-12-20,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1516,1226,100,123.7,Capacity,Go-Live Ready,-213
LCH12157,Bengaluru,ST316,2025-01-28,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,579,827,100,70.0,None,Go-Live Ready,-539
LCH12158,Mumbai,ST702,2025-02-12,Ops-B,Pending,Complete,Passed,Ready,Ready,Complete,1007,856,83,117.6,Onboarding,Delayed,-524
LCH12159,Hyderabad,ST641,2026-02-27,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,434,744,100,58.3,None,Go-Live Ready,-144
LCH12160,Bengaluru,ST917,2025-06-26,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1433,530,100,270.4,Capacity,Go-Live Ready,-390
LCH12161,Hyderabad,ST320,2026-06-13,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,644,924,100,69.7,None,Go-Live Ready,-38
LCH12162,Delhi NCR,ST940,2026-05-09,Ops-E,Complete,Complete,Failed,Ready,Ready,Complete,504,1310,83,38.5,Testing,Delayed,-73
LCH12163,Kolkata,ST827,2025-07-17,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,363,1188,100,30.6,None,Go-Live Ready,-369
LCH12164,Ahmedabad,ST321,2026-06-01,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,966,658,100,146.8,Capacity,Go-Live Ready,-50
LCH12165,Pune,ST489,2026-05-29,Ops-C,Complete,Complete,Passed,Ready,Pending,Complete,349,343,83,101.7,Staffing,Delayed,-53
LCH12166,Hyderabad,ST654,2025-01-22,Ops-E,Complete,Complete,Passed,Ready,Ready,Pending,1409,1176,83,119.8,SOP,Delayed,-545
LCH12167,Mumbai,ST747,2025-04-22,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1002,1434,100,69.9,None,Go-Live Ready,-455
LCH12168,Jaipur,ST142,2025-02-26,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,285,522,100,54.6,None,Go-Live Ready,-510
LCH12169,Delhi NCR,ST776,2025-03-07,Ops-C,Complete,Complete,Pending,Pending,Pending,Complete,1097,1201,50,91.3,Testing,Delayed,-501
LCH12170,Jaipur,ST973,2025-04-08,Ops-E,Complete,Complete,Pending,Pending,Ready,Complete,777,570,67,136.3,Testing,Delayed,-469
LCH12171,Delhi NCR,ST383,2025-05-24,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1066,511,100,208.6,Capacity,Go-Live Ready,-423
LCH12172,Chennai,ST158,2026-03-11,Ops-E,Complete,Complete,Passed,Pending,Ready,Complete,1595,546,83,292.1,Inventory,Delayed,-132
LCH12173,Mumbai,ST914,2025-03-27,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1514,1247,100,121.4,Capacity,Go-Live Ready,-481
LCH12174,Jaipur,ST934,2025-12-10,Ops-C,Complete,Complete,Passed,Ready,Pending,Complete,491,1120,83,43.8,Staffing,Delayed,-223
LCH12175,Ahmedabad,ST637,2025-10-21,Ops-A,Complete,Pending,Passed,Ready,Ready,Complete,537,371,83,144.7,Tech Setup,Delayed,-273
LCH12176,Kolkata,ST173,2025-08-31,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,153,594,100,25.8,None,Go-Live Ready,-324
LCH12177,Bengaluru,ST985,2025-02-01,Ops-B,Pending,Complete,Passed,Ready,Ready,Pending,826,470,67,175.7,Onboarding,Delayed,-535
LCH12178,Pune,ST229,2026-01-26,Ops-C,Complete,Complete,Passed,Ready,Ready,Pending,548,545,83,100.6,SOP,Delayed,-176
LCH12179,Kolkata,ST699,2025-10-04,Ops-D,Complete,Complete,Passed,Pending,Ready,Complete,1595,1464,83,108.9,Inventory,Delayed,-290
LCH12180,Kolkata,ST942,2026-06-16,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,560,916,100,61.1,None,Go-Live Ready,-35
LCH12181,Delhi NCR,ST526,2025-06-03,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,362,539,100,67.2,None,Go-Live Ready,-413
LCH12182,Ahmedabad,ST765,2026-01-18,Ops-B,Complete,Complete,Passed,Pending,Ready,Complete,709,610,83,116.2,Inventory,Delayed,-184
LCH12183,Delhi NCR,ST794,2025-03-09,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,707,697,100,101.4,Capacity,Go-Live Ready,-499
LCH12184,Kochi,ST225,2025-08-02,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,707,1222,100,57.9,None,Go-Live Ready,-353
LCH12185,Hyderabad,ST167,2026-01-11,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,1221,1091,83,111.9,Tech Setup,Delayed,-191
LCH12186,Pune,ST106,2025-08-01,Ops-E,Complete,Complete,Passed,Ready,Pending,Complete,1360,321,83,423.7,Staffing,Delayed,-354
LCH12187,Hyderabad,ST737,2025-03-20,Ops-C,Complete,Pending,Passed,Ready,Ready,Complete,651,1401,83,46.5,Tech Setup,Delayed,-488
LCH12188,Bengaluru,ST414,2026-01-16,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,793,1112,100,71.3,None,Go-Live Ready,-186
LCH12189,Kochi,ST426,2025-02-27,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,680,1203,100,56.5,None,Go-Live Ready,-509
LCH12190,Mumbai,ST665,2025-01-26,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1102,1131,100,97.4,None,Go-Live Ready,-541
LCH12191,Bengaluru,ST678,2026-03-23,Ops-C,Complete,Pending,Passed,Ready,Ready,Complete,936,1344,83,69.6,Tech Setup,Delayed,-120
LCH12192,Bengaluru,ST926,2025-03-07,Ops-E,Pending,Complete,Failed,Ready,Ready,Pending,624,806,50,77.4,Onboarding,Delayed,-501
LCH12193,Chennai,ST606,2025-09-11,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,191,459,100,41.6,None,Go-Live Ready,-313
LCH12194,Pune,ST182,2025-02-13,Ops-A,Complete,Complete,Pending,Ready,Ready,Complete,753,1043,83,72.2,Testing,Delayed,-523
LCH12195,Delhi NCR,ST699,2025-04-07,Ops-A,Complete,Complete,Pending,Pending,Pending,Complete,1434,1112,50,129.0,Testing,Delayed,-470
LCH12196,Ahmedabad,ST102,2025-08-15,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,197,479,100,41.1,None,Go-Live Ready,-340
LCH12197,Hyderabad,ST304,2026-03-12,Ops-A,Complete,Pending,Passed,Ready,Pending,Complete,877,512,67,171.3,Tech Setup,Delayed,-131
LCH12198,Bengaluru,ST762,2026-01-14,Ops-D,Complete,Complete,Passed,Pending,Ready,Complete,370,829,83,44.6,Inventory,Delayed,-188
LCH12199,Hyderabad,ST905,2025-06-27,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1089,326,100,334.0,Capacity,Go-Live Ready,-389
LCH12200,Hyderabad,ST504,2026-03-03,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,492,1238,100,39.7,None,Go-Live Ready,-140
LCH12201,Mumbai,ST203,2025-11-03,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1411,1169,100,120.7,Capacity,Go-Live Ready,-260
LCH12202,Pune,ST636,2026-05-19,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,304,737,100,41.2,None,Go-Live Ready,-63
LCH12203,Pune,ST468,2025-09-25,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1087,584,100,186.1,Capacity,Go-Live Ready,-299
LCH12204,Jaipur,ST312,2025-01-08,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,990,960,100,103.1,Capacity,Go-Live Ready,-559
LCH12205,Kolkata,ST677,2026-05-23,Ops-A,Complete,Complete,Pending,Ready,Ready,Complete,1229,948,83,129.6,Testing,Delayed,-59
LCH12206,Pune,ST309,2026-04-21,Ops-D,Pending,Complete,Passed,Ready,Ready,Complete,536,488,83,109.8,Onboarding,Delayed,-91
LCH12207,Hyderabad,ST863,2025-10-24,Ops-A,Complete,Complete,Passed,Pending,Ready,Complete,1043,1425,83,73.2,Inventory,Delayed,-270
LCH12208,Delhi NCR,ST997,2025-06-13,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1488,778,100,191.3,Capacity,Go-Live Ready,-403
LCH12209,Hyderabad,ST217,2026-04-30,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,187,902,100,20.7,None,Go-Live Ready,-82
LCH12210,Delhi NCR,ST728,2025-03-13,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1514,1314,100,115.2,Capacity,Go-Live Ready,-495
LCH12211,Jaipur,ST849,2025-08-26,Ops-A,Pending,Complete,Pending,Ready,Ready,Complete,1000,816,67,122.5,Onboarding,Delayed,-329
LCH12212,Delhi NCR,ST578,2025-04-14,Ops-B,Complete,Complete,Passed,Ready,Ready,Pending,878,1215,83,72.3,SOP,Delayed,-463
LCH12213,Pune,ST205,2025-07-29,Ops-A,Complete,Complete,Pending,Pending,Ready,Complete,380,529,67,71.8,Testing,Delayed,-357
LCH12214,Mumbai,ST595,2026-04-13,Ops-C,Complete,Complete,Passed,Pending,Ready,Complete,601,1168,83,51.5,Inventory,Delayed,-99
LCH12215,Delhi NCR,ST871,2026-03-30,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1515,1437,100,105.4,Capacity,Go-Live Ready,-113
LCH12216,Hyderabad,ST146,2025-09-25,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,406,1058,100,38.4,None,Go-Live Ready,-299
LCH12217,Ahmedabad,ST923,2026-01-21,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,583,333,100,175.1,Capacity,Go-Live Ready,-181
LCH12218,Pune,ST431,2026-01-22,Ops-A,Complete,Complete,Pending,Pending,Pending,Complete,358,595,50,60.2,Testing,Delayed,-180
LCH12219,Ahmedabad,ST316,2025-09-16,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1374,752,100,182.7,Capacity,Go-Live Ready,-308
LCH12220,Kochi,ST592,2025-10-10,Ops-E,Pending,Complete,Passed,Ready,Ready,Complete,286,1450,83,19.7,Onboarding,Delayed,-284
LCH12221,Kochi,ST913,2025-02-09,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,714,441,100,161.9,Capacity,Go-Live Ready,-527
LCH12222,Hyderabad,ST945,2026-05-01,Ops-B,Complete,Pending,Passed,Ready,Ready,Complete,1005,947,83,106.1,Tech Setup,Delayed,-81
LCH12223,Kochi,ST549,2025-08-08,Ops-B,Complete,Complete,Passed,Pending,Ready,Complete,1567,427,83,367.0,Inventory,Delayed,-347
LCH12224,Kolkata,ST636,2025-05-09,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,870,1134,100,76.7,None,Go-Live Ready,-438
LCH12225,Jaipur,ST611,2026-06-04,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,994,1224,100,81.2,None,Go-Live Ready,-47
LCH12226,Pune,ST558,2025-09-17,Ops-B,Complete,Complete,Passed,Ready,Ready,Pending,185,1029,83,18.0,SOP,Delayed,-307
LCH12227,Ahmedabad,ST647,2026-01-01,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1388,762,100,182.2,Capacity,Go-Live Ready,-201
LCH12228,Hyderabad,ST636,2026-06-28,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,176,863,100,20.4,None,Go-Live Ready,-23
LCH12229,Kolkata,ST640,2026-06-08,Ops-A,Pending,Complete,Passed,Ready,Pending,Complete,167,813,67,20.5,Onboarding,Delayed,-43
LCH12230,Hyderabad,ST584,2025-01-16,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,779,300,83,259.7,Testing,Delayed,-551
LCH12231,Kolkata,ST116,2025-05-09,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1310,1378,100,95.1,None,Go-Live Ready,-438
LCH12232,Kochi,ST671,2025-04-19,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,728,637,100,114.3,Capacity,Go-Live Ready,-458
LCH12233,Kochi,ST343,2026-06-17,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,1052,1207,83,87.2,Testing,Delayed,-34
LCH12234,Delhi NCR,ST307,2025-09-26,Ops-D,Complete,Complete,Passed,Pending,Ready,Complete,1124,1117,83,100.6,Inventory,Delayed,-298
LCH12235,Chennai,ST371,2025-06-11,Ops-E,Complete,Complete,Passed,Ready,Pending,Complete,1203,1333,83,90.2,Staffing,Delayed,-405
LCH12236,Hyderabad,ST861,2025-09-17,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1246,1427,100,87.3,None,Go-Live Ready,-307
LCH12237,Delhi NCR,ST879,2025-04-12,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,272,644,100,42.2,None,Go-Live Ready,-465
LCH12238,Pune,ST805,2026-05-21,Ops-E,Complete,Pending,Passed,Ready,Pending,Complete,1106,1276,67,86.7,Tech Setup,Delayed,-61
LCH12239,Delhi NCR,ST947,2025-09-04,Ops-C,Complete,Complete,Passed,Pending,Ready,Complete,1150,1182,83,97.3,Inventory,Delayed,-320
LCH12240,Bengaluru,ST830,2026-06-21,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1136,497,100,228.6,Capacity,Go-Live Ready,-30
LCH12241,Kochi,ST215,2025-05-11,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1401,1337,100,104.8,Capacity,Go-Live Ready,-436
LCH12242,Bengaluru,ST680,2025-12-19,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,487,1171,100,41.6,None,Go-Live Ready,-214
LCH12243,Hyderabad,ST399,2025-07-15,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,1140,841,83,135.6,Tech Setup,Delayed,-371
LCH12244,Ahmedabad,ST937,2026-01-17,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,422,756,83,55.8,Staffing,Delayed,-185
LCH12245,Ahmedabad,ST583,2025-08-15,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1051,1049,100,100.2,Capacity,Go-Live Ready,-340
LCH12246,Pune,ST497,2026-04-21,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,188,665,100,28.3,None,Go-Live Ready,-91
LCH12247,Delhi NCR,ST494,2026-04-22,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,831,700,100,118.7,Capacity,Go-Live Ready,-90
LCH12248,Ahmedabad,ST175,2025-09-22,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,575,873,100,65.9,None,Go-Live Ready,-302
LCH12249,Kolkata,ST582,2026-01-07,Ops-B,Complete,Complete,Pending,Ready,Ready,Complete,464,781,83,59.4,Testing,Delayed,-195
LCH12250,Kolkata,ST203,2026-05-01,Ops-D,Pending,Pending,Pending,Pending,Ready,Complete,763,409,33,186.6,Onboarding,Delayed,-81
LCH12251,Pune,ST397,2026-03-10,Ops-A,Complete,Complete,Passed,Pending,Ready,Pending,904,1318,67,68.6,Inventory,Delayed,-133
LCH12252,Jaipur,ST278,2025-07-30,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,306,705,100,43.4,None,Go-Live Ready,-356
LCH12253,Kochi,ST315,2026-01-12,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1021,608,100,167.9,Capacity,Go-Live Ready,-190
LCH12254,Delhi NCR,ST415,2026-01-30,Ops-B,Pending,Complete,Pending,Ready,Ready,Complete,926,459,67,201.7,Onboarding,Delayed,-172
LCH12255,Hyderabad,ST139,2026-03-26,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,406,1143,100,35.5,None,Go-Live Ready,-117
LCH12256,Mumbai,ST359,2025-12-30,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1004,354,100,283.6,Capacity,Go-Live Ready,-203
LCH12257,Mumbai,ST816,2026-04-02,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,784,1060,100,74.0,None,Go-Live Ready,-110
LCH12258,Mumbai,ST107,2025-08-14,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,605,555,100,109.0,Capacity,Go-Live Ready,-341
LCH12259,Ahmedabad,ST149,2025-05-11,Ops-A,Pending,Complete,Passed,Ready,Ready,Complete,196,833,83,23.5,Onboarding,Delayed,-436
LCH12260,Jaipur,ST638,2026-04-21,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,1505,721,100,208.7,Capacity,Go-Live Ready,-91
LCH12261,Jaipur,ST261,2025-10-04,Ops-C,Complete,Pending,Passed,Ready,Ready,Complete,159,1245,83,12.8,Tech Setup,Delayed,-290
LCH12262,Delhi NCR,ST969,2025-06-05,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,293,1261,100,23.2,None,Go-Live Ready,-411
LCH12263,Delhi NCR,ST276,2025-08-06,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1325,1112,100,119.2,Capacity,Go-Live Ready,-349
LCH12264,Jaipur,ST691,2025-07-09,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,636,1186,100,53.6,None,Go-Live Ready,-377
LCH12265,Pune,ST102,2026-02-21,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1309,563,100,232.5,Capacity,Go-Live Ready,-150
LCH12266,Delhi NCR,ST995,2026-06-30,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1199,1047,100,114.5,Capacity,Go-Live Ready,-21
LCH12267,Pune,ST555,2025-02-10,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1180,1132,100,104.2,Capacity,Go-Live Ready,-526
LCH12268,Bengaluru,ST744,2025-11-03,Ops-B,Complete,Pending,Passed,Ready,Ready,Complete,740,532,83,139.1,Tech Setup,Delayed,-260
LCH12269,Kolkata,ST376,2025-12-04,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,1188,979,83,121.3,SOP,Delayed,-229
LCH12270,Kochi,ST598,2025-11-10,Ops-E,Complete,Pending,Passed,Ready,Ready,Complete,1048,532,83,197.0,Tech Setup,Delayed,-253
LCH12271,Delhi NCR,ST729,2025-03-16,Ops-A,Complete,Complete,Passed,Ready,Ready,Pending,1573,1368,83,115.0,SOP,Delayed,-492
LCH12272,Jaipur,ST776,2025-10-06,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,356,857,100,41.5,None,Go-Live Ready,-288
LCH12273,Kolkata,ST900,2025-06-25,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1059,1212,100,87.4,None,Go-Live Ready,-391
LCH12274,Kolkata,ST128,2025-09-30,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1389,980,100,141.7,Capacity,Go-Live Ready,-294
LCH12275,Chennai,ST433,2025-10-16,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,408,634,100,64.4,None,Go-Live Ready,-278
LCH12276,Jaipur,ST101,2025-09-29,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,1502,703,100,213.7,Capacity,Go-Live Ready,-295
LCH12277,Kochi,ST288,2025-03-07,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,603,1487,100,40.6,None,Go-Live Ready,-501
LCH12278,Jaipur,ST156,2026-04-28,Ops-A,Complete,Complete,Passed,Ready,Pending,Complete,948,555,83,170.8,Staffing,Delayed,-84
LCH12279,Delhi NCR,ST647,2025-09-05,Ops-D,Complete,Complete,Passed,Ready,Ready,Complete,524,1389,100,37.7,None,Go-Live Ready,-319
LCH12280,Hyderabad,ST212,2025-06-05,Ops-B,Pending,Complete,Passed,Ready,Pending,Complete,613,1319,67,46.5,Onboarding,Delayed,-411
LCH12281,Bengaluru,ST898,2025-02-16,Ops-B,Complete,Complete,Passed,Ready,Ready,Pending,224,1240,83,18.1,SOP,Delayed,-520
LCH12282,Pune,ST410,2026-03-30,Ops-E,Pending,Complete,Passed,Ready,Ready,Complete,391,1071,83,36.5,Onboarding,Delayed,-113
LCH12283,Hyderabad,ST136,2025-07-20,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1190,1245,100,95.6,None,Go-Live Ready,-366
LCH12284,Bengaluru,ST539,2025-05-04,Ops-C,Complete,Complete,Pending,Ready,Ready,Complete,1432,1411,83,101.5,Testing,Delayed,-443
LCH12285,Hyderabad,ST829,2025-01-01,Ops-E,Complete,Complete,Pending,Ready,Ready,Pending,272,610,67,44.6,Testing,Delayed,-566
LCH12286,Pune,ST692,2025-07-10,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,1484,981,100,151.3,Capacity,Go-Live Ready,-376
LCH12287,Ahmedabad,ST926,2026-05-31,Ops-A,Complete,Pending,Passed,Ready,Ready,Pending,260,428,67,60.7,Tech Setup,Delayed,-51
LCH12288,Jaipur,ST695,2026-03-18,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,1429,1080,100,132.3,Capacity,Go-Live Ready,-125
LCH12289,Hyderabad,ST677,2025-05-23,Ops-D,Complete,Pending,Passed,Ready,Ready,Complete,383,625,83,61.3,Tech Setup,Delayed,-424
LCH12290,Delhi NCR,ST425,2025-07-10,Ops-D,Complete,Complete,Passed,Ready,Pending,Complete,1117,1089,83,102.6,Staffing,Delayed,-376
LCH12291,Kochi,ST740,2026-06-17,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,646,316,100,204.4,Capacity,Go-Live Ready,-34
LCH12292,Mumbai,ST407,2025-08-15,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,1213,998,83,121.5,Testing,Delayed,-340
LCH12293,Delhi NCR,ST634,2025-11-09,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1295,1308,100,99.0,None,Go-Live Ready,-254
LCH12294,Pune,ST828,2025-10-29,Ops-A,Complete,Pending,Passed,Ready,Ready,Complete,876,641,83,136.7,Tech Setup,Delayed,-265
LCH12295,Kochi,ST719,2026-04-05,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,241,1302,100,18.5,None,Go-Live Ready,-107
LCH12296,Delhi NCR,ST209,2026-02-05,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1534,1137,100,134.9,Capacity,Go-Live Ready,-166
LCH12297,Kolkata,ST472,2026-01-28,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,1296,927,83,139.8,Testing,Delayed,-174
LCH12298,Jaipur,ST457,2025-07-26,Ops-A,Complete,Complete,Passed,Pending,Ready,Complete,486,1070,83,45.4,Inventory,Delayed,-360
LCH12299,Kochi,ST281,2025-07-29,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,662,1177,100,56.2,None,Go-Live Ready,-357
LCH12300,Kolkata,ST456,2025-04-25,Ops-A,Complete,Complete,Passed,Ready,Ready,Complete,752,1009,100,74.5,None,Go-Live Ready,-452
LCH12301,Delhi NCR,ST776,2025-09-08,Ops-C,Complete,Complete,Passed,Ready,Pending,Pending,577,1148,67,50.3,Staffing,Delayed,-316
LCH12302,Bengaluru,ST168,2025-08-07,Ops-E,Complete,Pending,Passed,Pending,Pending,Complete,156,1038,50,15.0,Tech Setup,Delayed,-348
LCH12303,Chennai,ST392,2026-02-11,Ops-B,Complete,Complete,Passed,Pending,Ready,Complete,269,476,83,56.5,Inventory,Delayed,-160
LCH12304,Bengaluru,ST792,2026-03-19,Ops-B,Complete,Complete,Passed,Ready,Ready,Complete,536,1245,100,43.1,None,Go-Live Ready,-124
LCH12305,Jaipur,ST281,2025-12-20,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,1523,656,100,232.2,Capacity,Go-Live Ready,-213
LCH12306,Kochi,ST566,2026-07-04,Ops-E,Complete,Complete,Passed,Ready,Ready,Complete,790,794,100,99.5,None,Go-Live Ready,-17
LCH12307,Kochi,ST534,2025-05-22,Ops-E,Complete,Pending,Passed,Ready,Ready,Complete,1271,334,83,380.5,Tech Setup,Delayed,-425
LCH12308,Jaipur,ST564,2026-05-16,Ops-E,Complete,Complete,Pending,Ready,Ready,Complete,1216,1117,83,108.9,Testing,Delayed,-66
LCH12309,Kolkata,ST781,2026-07-01,Ops-C,Complete,Complete,Passed,Ready,Ready,Complete,332,309,100,107.4,Capacity,Go-Live Ready,-20
LCH12310,Chennai,ST634,2026-06-26,Ops-B,Pending,Complete,Passed,Ready,Ready,Complete,846,1285,83,65.8,Onboarding,Delayed,-25
